"cross_space","cross_run","p_obs","trans_rich","trans_abun","core_rich","core_abun","land_het","d","hp"
"var","2.5%",0.2,1.18082109527737,1.89878628936797,3.80550853322795,16.1678054168194,0.000977517106549364,"g4","0.8"
"var","2.5%",0.3,2.21000313110948,4.69441345155181,4.70605079747831,22.8134391419233,0.000977517106549364,"g4","0.8"
"var","2.5%",0.4,2.77965504337732,7.25663730774224,5.61927133450177,29.8993055476005,0.000977517106549364,"g4","0.8"
"var","2.5%",0.5,3.92678695186492,11.794719426816,5.83578839045699,33.9617220195274,0.000977517106549364,"g4","0.8"
"var","2.5%",0.6,4.48090987368646,15.6509187133431,6.4112673165628,37.1264632925144,0.000977517106549364,"g4","0.8"
"var","2.5%",0.7,5.28617195136852,21.1537396711571,6.73957712839076,40.4019185443778,0.000977517106549364,"g4","0.8"
"var","2.5%",0.8,5.92747815860215,27.2044306153776,6.83942431974737,44.1221085922226,0.000977517106549364,"g4","0.8"
"var","2.5%",0.9,6.59671422039192,33.2252082712839,6.953248454492,43.0363445442326,0.000977517106549364,"g4","0.8"
"var","2.5%",1,7.20013428927633,41.526705189814,7.18112239296951,42.223350630804,0.000977517106549364,"g4","0.8"
"var","50%",0.1,0.715679030730694,0.97983775507087,3.13370171600073,9.11268127978373,0.000977517106549364,"g4","0.8"
"var","50%",0.2,1.65025507086999,2.97131168667522,4.59253908159213,17.1663702613331,0.000977517106549364,"g4","0.8"
"var","50%",0.3,2.73673860581623,6.06713318288734,5.64022311064272,25.1802406944954,0.000977517106549364,"g4","0.8"
"var","50%",0.4,3.70323764357282,10.3335657800281,6.54622920866935,31.8497616347446,0.000977517106549364,"g4","0.8"
"var","50%",0.5,4.75389002168866,15.4146419461755,7.05158455141129,38.2242919683223,0.000977517106549364,"g4","0.8"
"var","50%",0.6,5.67097910175342,21.4443345055902,7.58783430321359,42.8876065340909,0.000977517106549364,"g4","0.8"
"var","50%",0.7,6.55859709112292,28.5825214404631,7.91592541468109,47.435565967131,0.000977517106549364,"g4","0.8"
"var","50%",0.8,7.40705521062439,37.3281760714504,8.29492282960655,51.5175790796065,0.000977517106549364,"g4","0.8"
"var","50%",0.9,8.15994432734604,46.4151101806879,8.55258497907503,55.4433336006232,0.000977517106549364,"g4","0.8"
"var","50%",1,8.79276255498534,56.8604494096713,8.73094366675831,57.4428973454301,0.000977517106549364,"g4","0.8"
"var","97.5%",0.1,0.925281227089443,1.31825627749267,3.38314031188905,9.82368352597294,0.000977517106549364,"g4","0.8"
"var","97.5%",0.2,2.08743737781036,3.889115409068,5.2263769244868,19.015291078629,0.000977517106549364,"g4","0.8"
"var","97.5%",0.3,3.31963892961877,7.61493233748778,6.6637551166911,27.3458650024056,0.000977517106549364,"g4","0.8"
"var","97.5%",0.4,4.44927437969666,12.3311775214977,7.83374705981183,35.1044667949658,0.000977517106549364,"g4","0.8"
"var","97.5%",0.5,5.61979192918347,19.408211143695,8.61717816872098,41.4314325923677,0.000977517106549364,"g4","0.8"
"var","97.5%",0.6,6.86237494654203,26.5315312986849,9.52179118554497,48.2902938708532,0.000977517106549364,"g4","0.8"
"var","97.5%",0.7,7.84208993921065,35.6274440791483,9.88434922562317,54.3670228303702,0.000977517106549364,"g4","0.8"
"var","97.5%",0.8,8.82200637772636,44.8069060056207,10.2314318525477,59.1995486381583,0.000977517106549364,"g4","0.8"
"var","97.5%",0.9,9.75538204786015,56.4367286779081,10.5841400713282,66.66613514174,0.000977517106549364,"g4","0.8"
"var","97.5%",1,10.4981528124618,69.3387891006843,10.8672565419187,70.4025301130636,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.1,0.27919921875,0.3075439453125,5.061181640625,9.28984375,0.000977517106549364,"g4","0.9"
"mean","2.5%",0.2,0.5288818359375,0.6531494140625,6.886181640625,18.729150390625,0.000977517106549364,"g4","0.9"
"mean","2.5%",0.3,0.7002685546875,0.95361328125,8.0010009765625,28.1584716796875,0.000977517106549364,"g4","0.9"
"mean","2.5%",0.4,0.8607666015625,1.2624267578125,8.61845703125,37.53388671875,0.000977517106549364,"g4","0.9"
"mean","2.5%",0.5,1.022265625,1.62744140625,9.1009765625,46.9764892578125,0.000977517106549364,"g4","0.9"
"mean","2.5%",0.6,1.164306640625,1.9685546875,9.3944580078125,56.269970703125,0.000977517106549364,"g4","0.9"
"mean","2.5%",0.7,1.29384765625,2.2965576171875,9.6817138671875,65.660595703125,0.000977517106549364,"g4","0.9"
"mean","2.5%",0.8,1.3805419921875,2.5935302734375,9.8673095703125,74.9396484375,0.000977517106549364,"g4","0.9"
"mean","2.5%",0.9,1.469775390625,2.911279296875,10.0602294921875,84.5380615234375,0.000977517106549364,"g4","0.9"
"mean","2.5%",1,1.55498046875,3.248876953125,10.198779296875,93.85576171875,0.000977517106549364,"g4","0.9"
"mean","50%",0.1,0.42138671875,0.47412109375,5.37158203125,9.52392578125,0.000977517106549364,"g4","0.9"
"mean","50%",0.2,0.76171875,0.9541015625,7.5029296875,19.01318359375,0.000977517106549364,"g4","0.9"
"mean","50%",0.3,1.02294921875,1.40478515625,8.6728515625,28.58447265625,0.000977517106549364,"g4","0.9"
"mean","50%",0.4,1.2568359375,1.87841796875,9.4169921875,38.0654296875,0.000977517106549364,"g4","0.9"
"mean","50%",0.5,1.4619140625,2.34521484375,9.8935546875,47.5458984375,0.000977517106549364,"g4","0.9"
"mean","50%",0.6,1.61474609375,2.79248046875,10.29541015625,57.14892578125,0.000977517106549364,"g4","0.9"
"mean","50%",0.7,1.779296875,3.26806640625,10.55859375,66.71435546875,0.000977517106549364,"g4","0.9"
"mean","50%",0.8,1.90380859375,3.76171875,10.79833984375,76.23583984375,0.000977517106549364,"g4","0.9"
"mean","50%",0.9,2.0439453125,4.19091796875,10.9814453125,85.6064453125,0.000977517106549364,"g4","0.9"
"mean","50%",1,2.15283203125,4.6494140625,11.13916015625,95.32568359375,0.000977517106549364,"g4","0.9"
"mean","97.5%",0.1,0.5437255859375,0.6120849609375,5.61328125,9.71494140625,0.000977517106549364,"g4","0.9"
"mean","97.5%",0.2,0.9651123046875,1.20673828125,8.0020751953125,19.4113037109375,0.000977517106549364,"g4","0.9"
"mean","97.5%",0.3,1.3490478515625,1.820458984375,9.280419921875,29.0703369140625,0.000977517106549364,"g4","0.9"
"mean","97.5%",0.4,1.65537109375,2.4736572265625,10.09931640625,38.640576171875,0.000977517106549364,"g4","0.9"
"mean","97.5%",0.5,1.9094970703125,3.089990234375,10.7171630859375,48.369287109375,0.000977517106549364,"g4","0.9"
"mean","97.5%",0.6,2.140283203125,3.63662109375,11.134375,58.00615234375,0.000977517106549364,"g4","0.9"
"mean","97.5%",0.7,2.3562255859375,4.276708984375,11.4310302734375,67.82744140625,0.000977517106549364,"g4","0.9"
"mean","97.5%",0.8,2.5488037109375,4.8938720703125,11.728076171875,77.381640625,0.000977517106549364,"g4","0.9"
"mean","97.5%",0.9,2.700732421875,5.511474609375,11.93359375,87.010791015625,0.000977517106549364,"g4","0.9"
"mean","97.5%",1,2.8487060546875,6.1186767578125,12.0982421875,96.7369384765625,0.000977517106549364,"g4","0.9"
"var","2.5%",0.1,0.4777433244364,0.629697618829423,2.81239928900904,8.43351263230847,0.000977517106549364,"g4","0.9"
"var","2.5%",0.2,1.26409285648827,2.01461543197856,3.94364601948161,16.1161629923861,0.000977517106549364,"g4","0.9"
"var","2.5%",0.3,2.04059333092773,4.24732404692082,4.76304278928397,23.0068885124557,0.000977517106549364,"g4","0.9"
"var","2.5%",0.4,2.82735909530028,6.92695921061675,5.47625817143206,29.6288107893451,0.000977517106549364,"g4","0.9"
"var","2.5%",0.5,3.70760649590665,11.6453461021505,6.08228861192571,33.7886113768099,0.000977517106549364,"g4","0.9"
"var","2.5%",0.6,4.48933370372067,16.5890825706027,6.31287038734115,37.6467266541422,0.000977517106549364,"g4","0.9"
"var","2.5%",0.7,5.38585387646627,21.5295472444327,6.57523731518817,40.6377824919431,0.000977517106549364,"g4","0.9"
"var","2.5%",0.8,5.94518322240805,27.2281438296142,6.82039991809476,41.7970201001955,0.000977517106549364,"g4","0.9"
"var","2.5%",0.9,6.55310495326246,33.5138952529326,6.99911386260539,43.0453226904249,0.000977517106549364,"g4","0.9"
"var","2.5%",1,7.20013428927633,41.526705189814,7.18112239296951,42.223350630804,0.000977517106549364,"g4","0.9"
"var","50%",0.1,0.705367848087732,0.99395304481305,3.10338723041911,9.09033919079912,0.000977517106549364,"g4","0.9"
"var","50%",0.2,1.66977438828812,3.05193393740836,4.62282731549365,17.3876389907136,0.000977517106549364,"g4","0.9"
"var","50%",0.3,2.75167151606794,6.07943806130865,5.66735732450513,25.2226767740408,0.000977517106549364,"g4","0.9"
"var","50%",0.4,3.76898282853739,10.0929552900477,6.49235503344941,32.0249686889052,0.000977517106549364,"g4","0.9"
"var","50%",0.5,4.77380788734115,14.9671949459311,7.07902901240225,38.3049051502933,0.000977517106549364,"g4","0.9"
"var","50%",0.6,5.65102018801931,21.2643782838465,7.5290348355022,43.3434631407319,0.000977517106549364,"g4","0.9"
"var","50%",0.7,6.52602448374878,29.0248250206195,7.92985551075269,48.2912614361865,0.000977517106549364,"g4","0.9"
"var","50%",0.8,7.35542245158236,37.4580598385569,8.20051224187439,51.0917849424181,0.000977517106549364,"g4","0.9"
"var","50%",0.9,8.14662327025293,46.2798844353311,8.4616162252566,54.8405033831256,0.000977517106549364,"g4","0.9"
"var","50%",1,8.79276255498534,56.8604494096713,8.73094366675831,57.4428973454301,0.000977517106549364,"g4","0.9"
"var","97.5%",0.1,0.946388437041789,1.29379963954057,3.44548034369654,9.99002791746854,0.000977517106549364,"g4","0.9"
"var","97.5%",0.2,2.04741740744135,3.6437909287558,5.34526028302175,18.9660113531357,0.000977517106549364,"g4","0.9"
"var","97.5%",0.3,3.37257873594819,7.55039577987537,6.6755105235826,27.3134200497923,0.000977517106549364,"g4","0.9"
"var","97.5%",0.4,4.51517125164192,12.3569786511791,7.85463900598729,34.5672859199352,0.000977517106549364,"g4","0.9"
"var","97.5%",0.5,5.68838110184506,19.0827619774484,8.64632619669477,41.4537750870601,0.000977517106549364,"g4","0.9"
"var","97.5%",0.6,6.72845414833822,26.023269298326,9.3001719485047,49.47029646261,0.000977517106549364,"g4","0.9"
"var","97.5%",0.7,7.92444861925709,35.3013421768084,9.89306504593567,53.2307362307551,0.000977517106549364,"g4","0.9"
"var","97.5%",0.8,8.62095934139785,44.5368699596774,10.168029534572,61.8924833325696,0.000977517106549364,"g4","0.9"
"var","97.5%",0.9,9.6195196038001,56.4312710252092,10.5509338915872,65.137485132003,0.000977517106549364,"g4","0.9"
"var","97.5%",1,10.4981528124618,69.3387891006843,10.8672565419187,70.4025301130636,0.000977517106549364,"g4","0.9"
"mean","2.5%",0.1,0.287353515625,0.314453125,5.1225341796875,9.35830078125,0.000977517106549364,"g4","1"
"mean","2.5%",0.2,0.531298828125,0.661572265625,6.9453125,18.7372314453125,0.000977517106549364,"g4","1"
"mean","2.5%",0.3,0.716845703125,0.9913330078125,7.9755126953125,28.0022705078125,0.000977517106549364,"g4","1"
"mean","2.5%",0.4,0.897705078125,1.2932861328125,8.65634765625,37.4453369140625,0.000977517106549364,"g4","1"
"mean","2.5%",0.5,1.0599365234375,1.678466796875,9.12763671875,46.878662109375,0.000977517106549364,"g4","1"
"mean","2.5%",0.6,1.1597900390625,1.949267578125,9.416357421875,56.2082275390625,0.000977517106549364,"g4","1"
"mean","2.5%",0.7,1.2848388671875,2.2484375,9.67177734375,65.5166015625,0.000977517106549364,"g4","1"
"mean","2.5%",0.8,1.3712890625,2.5960693359375,9.882861328125,74.9196533203125,0.000977517106549364,"g4","1"
"mean","2.5%",0.9,1.4825927734375,2.9316650390625,10.050830078125,84.4918701171875,0.000977517106549364,"g4","1"
"mean","2.5%",1,1.55498046875,3.248876953125,10.198779296875,93.85576171875,0.000977517106549364,"g4","1"
"mean","50%",0.1,0.4287109375,0.48388671875,5.3818359375,9.533203125,0.000977517106549364,"g4","1"
"mean","50%",0.2,0.7490234375,0.939453125,7.5205078125,19.02099609375,0.000977517106549364,"g4","1"
"mean","50%",0.3,1.0498046875,1.42626953125,8.6953125,28.5361328125,0.000977517106549364,"g4","1"
"mean","50%",0.4,1.2392578125,1.85205078125,9.412109375,38.1259765625,0.000977517106549364,"g4","1"
"mean","50%",0.5,1.4736328125,2.35400390625,9.91259765625,47.68310546875,0.000977517106549364,"g4","1"
"mean","50%",0.6,1.6201171875,2.806640625,10.27392578125,57.14208984375,0.000977517106549364,"g4","1"
"mean","50%",0.7,1.77587890625,3.27490234375,10.56298828125,66.7109375,0.000977517106549364,"g4","1"
"mean","50%",0.8,1.931640625,3.7080078125,10.79345703125,76.20703125,0.000977517106549364,"g4","1"
"mean","50%",0.9,2.03955078125,4.189453125,10.9833984375,85.7119140625,0.000977517106549364,"g4","1"
"mean","50%",1,2.15283203125,4.6494140625,11.13916015625,95.32568359375,0.000977517106549364,"g4","1"
"mean","97.5%",0.1,0.528955078125,0.604052734375,5.6646240234375,9.7773193359375,0.000977517106549364,"g4","1"
"mean","97.5%",0.2,1.00556640625,1.27783203125,8.0019287109375,19.5279296875,0.000977517106549364,"g4","1"
"mean","97.5%",0.3,1.3285400390625,1.8143310546875,9.3112060546875,29.101904296875,0.000977517106549364,"g4","1"
"mean","97.5%",0.4,1.65810546875,2.439599609375,10.148876953125,38.665576171875,0.000977517106549364,"g4","1"
"mean","97.5%",0.5,1.898779296875,3.06904296875,10.732373046875,48.5458251953125,0.000977517106549364,"g4","1"
"mean","97.5%",0.6,2.14375,3.67744140625,11.0915771484375,57.9509521484375,0.000977517106549364,"g4","1"
"mean","97.5%",0.7,2.3515625,4.2648681640625,11.4460205078125,67.744140625,0.000977517106549364,"g4","1"
"mean","97.5%",0.8,2.510107421875,4.9063232421875,11.730517578125,77.4176513671875,0.000977517106549364,"g4","1"
"mean","97.5%",0.9,2.69072265625,5.516357421875,11.911572265625,87.1110107421875,0.000977517106549364,"g4","1"
"mean","97.5%",1,2.8487060546875,6.1186767578125,12.0982421875,96.7369384765625,0.000977517106549364,"g4","1"
"var","2.5%",0.1,0.489650919477028,0.610504490469208,2.75246181096499,8.40973927785924,0.000977517106549364,"g4","1"
"var","2.5%",0.2,1.31215300051931,2.2682294769138,4.05611594937531,15.8634678039849,0.000977517106549364,"g4","1"
"var","2.5%",0.3,2.09831137260967,4.71167529153684,4.77424185147849,23.0352816137051,0.000977517106549364,"g4","1"
"var","2.5%",0.4,3.04512539711632,7.37253406036168,5.48545907506262,28.9727883675464,0.000977517106549364,"g4","1"
"var","2.5%",0.5,3.92696789753635,11.6819540223302,5.85475267576216,35.2304483214198,0.000977517106549364,"g4","1"
"var","2.5%",0.6,4.52460696461846,15.5228370524805,6.2798073985826,37.8021706559674,0.000977517106549364,"g4","1"
"var","2.5%",0.7,5.36378344464046,20.8551224426091,6.66843443093994,41.1156779567983,0.000977517106549364,"g4","1"
"var","2.5%",0.8,5.95201481644825,27.4179765539085,6.80566800025202,42.296559001367,0.000977517106549364,"g4","1"
"var","2.5%",0.9,6.67330645638594,34.2173091407396,7.04355681149957,42.5298264907136,0.000977517106549364,"g4","1"
"var","2.5%",1,7.20013428927633,41.526705189814,7.18112239296951,42.223350630804,0.000977517106549364,"g4","1"
"var","50%",0.1,0.693238617271505,0.968864552785924,3.04745874190494,9.08880847919721,0.000977517106549364,"g4","1"
"var","50%",0.2,1.67385867240958,2.97144485428886,4.51419643129888,17.5689392984787,0.000977517106549364,"g4","1"
"var","50%",0.3,2.78744348729228,5.99008259255865,5.75714379811217,25.1968933284457,0.000977517106549364,"g4","1"
"var","50%",0.4,3.83007955690982,10.4079100607893,6.62394372785313,31.4173076849646,0.000977517106549364,"g4","1"
"var","50%",0.5,4.76102570564516,15.2387957829301,7.11368791239003,38.1483916788856,0.000977517106549364,"g4","1"
"var","50%",0.6,5.59272427526271,21.3112742851906,7.52461643908847,43.0788046798632,0.000977517106549364,"g4","1"
"var","50%",0.7,6.58364548967497,28.7915306352334,7.96971892564761,48.2203169866508,0.000977517106549364,"g4","1"
"var","50%",0.8,7.43482614705523,37.1806230144184,8.26791223729228,52.1528516006843,0.000977517106549364,"g4","1"
"var","50%",0.9,8.12251372724218,46.2711598087732,8.52712753161657,55.119319613728,0.000977517106549364,"g4","1"
"var","50%",1,8.79276255498534,56.8604494096713,8.73094366675831,57.4428973454301,0.000977517106549364,"g4","1"
"var","97.5%",0.1,0.892849424181329,1.27008236822611,3.44584070766893,9.71000907353525,0.000977517106549364,"g4","1"
"var","97.5%",0.2,2.04733588404203,3.76769115041544,5.29061574031647,19.0294969366676,0.000977517106549364,"g4","1"
"var","97.5%",0.3,3.30280358397483,7.13654692082111,6.8723074129017,27.4873495540078,0.000977517106549364,"g4","1"
"var","97.5%",0.4,4.50258457336724,12.1790642373839,7.95083814455034,34.8426220369013,0.000977517106549364,"g4","1"
"var","97.5%",0.5,5.77477316161871,18.5502692706424,8.67595317463954,42.5093209931345,0.000977517106549364,"g4","1"
"var","97.5%",0.6,6.82529351764877,25.8588448353876,9.33219174322611,47.0628008919844,0.000977517106549364,"g4","1"
"var","97.5%",0.7,7.95277828690127,35.3932268994761,9.73811027996701,53.5221713098729,0.000977517106549364,"g4","1"
"var","97.5%",0.8,8.7000154646261,45.3536303687072,10.2523308866767,60.0113526583883,0.000977517106549364,"g4","1"
"var","97.5%",0.9,9.65466189267931,56.5568654109772,10.6644855816227,66.3731716659412,0.000977517106549364,"g4","1"
"var","97.5%",1,10.4981528124618,69.3387891006843,10.8672565419187,70.4025301130636,0.000977517106549364,"g4","1"
"mean","2.5%",0.1,0.28212890625,0.31611328125,5.0583251953125,9.355322265625,0.000977517106549364,"g8","0.5"
"mean","2.5%",0.2,0.5520263671875,0.6681884765625,6.90791015625,18.52568359375,0.000977517106549364,"g8","0.5"
"mean","2.5%",0.3,0.73642578125,1.00458984375,7.9787353515625,28.1666015625,0.000977517106549364,"g8","0.5"
"mean","2.5%",0.4,0.8887939453125,1.2929931640625,8.601904296875,37.3623046875,0.000977517106549364,"g8","0.5"
"mean","2.5%",0.5,1.0360595703125,1.63486328125,9.120263671875,46.900634765625,0.000977517106549364,"g8","0.5"
"mean","2.5%",0.6,1.158935546875,1.9640380859375,9.408935546875,56.3239013671875,0.000977517106549364,"g8","0.5"
"mean","2.5%",0.7,1.2675537109375,2.285888671875,9.6823486328125,65.5964599609375,0.000977517106549364,"g8","0.5"
"mean","2.5%",0.8,1.373388671875,2.6267333984375,9.87451171875,74.93701171875,0.000977517106549364,"g8","0.5"
"mean","2.5%",0.9,1.475,2.93212890625,10.060693359375,84.3663818359375,0.000977517106549364,"g8","0.5"
"mean","2.5%",1,1.55498046875,3.248876953125,10.198779296875,93.85576171875,0.000977517106549364,"g8","0.5"
"mean","50%",0.1,0.41259765625,0.46435546875,5.4072265625,9.53466796875,0.000977517106549364,"g8","0.5"
"mean","50%",0.2,0.763671875,0.95361328125,7.51904296875,19.0830078125,0.000977517106549364,"g8","0.5"
"mean","50%",0.3,1.01171875,1.40185546875,8.67578125,28.623046875,0.000977517106549364,"g8","0.5"
"mean","50%",0.4,1.25341796875,1.87548828125,9.39892578125,38.11865234375,0.000977517106549364,"g8","0.5"
"mean","50%",0.5,1.44384765625,2.3369140625,9.89453125,47.66552734375,0.000977517106549364,"g8","0.5"
"mean","50%",0.6,1.61865234375,2.82568359375,10.30224609375,57.0947265625,0.000977517106549364,"g8","0.5"
"mean","50%",0.7,1.79296875,3.322265625,10.58056640625,66.67333984375,0.000977517106549364,"g8","0.5"
"mean","50%",0.8,1.91455078125,3.7294921875,10.791015625,76.1865234375,0.000977517106549364,"g8","0.5"
"mean","50%",0.9,2.0341796875,4.16650390625,10.9833984375,85.724609375,0.000977517106549364,"g8","0.5"
"mean","50%",1,2.15283203125,4.6494140625,11.13916015625,95.32568359375,0.000977517106549364,"g8","0.5"
"mean","97.5%",0.1,0.54140625,0.610009765625,5.687646484375,9.750830078125,0.000977517106549364,"g8","0.5"
"mean","97.5%",0.2,0.975927734375,1.2415771484375,7.9887451171875,19.3831298828125,0.000977517106549364,"g8","0.5"
"mean","97.5%",0.3,1.3608642578125,1.837890625,9.321826171875,29.1448486328125,0.000977517106549364,"g8","0.5"
"mean","97.5%",0.4,1.632861328125,2.4373046875,10.1006103515625,38.7625,0.000977517106549364,"g8","0.5"
"mean","97.5%",0.5,1.9111328125,3.0560546875,10.6884521484375,48.4052001953125,0.000977517106549364,"g8","0.5"
"mean","97.5%",0.6,2.1448974609375,3.667724609375,11.125830078125,58.1131591796875,0.000977517106549364,"g8","0.5"
"mean","97.5%",0.7,2.3377197265625,4.256005859375,11.429296875,67.72275390625,0.000977517106549364,"g8","0.5"
"mean","97.5%",0.8,2.552783203125,4.8690673828125,11.7194580078125,77.407958984375,0.000977517106549364,"g8","0.5"
"mean","97.5%",0.9,2.6962890625,5.4952880859375,11.9249755859375,87.082958984375,0.000977517106549364,"g8","0.5"
"mean","97.5%",1,2.8487060546875,6.1186767578125,12.0982421875,96.7369384765625,0.000977517106549364,"g8","0.5"
"var","2.5%",0.1,0.511048329820381,0.738585578567937,2.74914937396902,8.48062043698069,0.000977517106549364,"g8","0.5"
"var","2.5%",0.2,1.35409184937836,2.26914425250489,4.0282991202346,16.2768779020039,0.000977517106549364,"g8","0.5"
"var","2.5%",0.3,2.2471728372434,4.72873041147361,4.87658171145681,23.1683714030425,0.000977517106549364,"g8","0.5"
"var","2.5%",0.4,2.88418042732008,7.24303423600929,5.436031075307,29.1937342489919,0.000977517106549364,"g8","0.5"
"var","2.5%",0.5,3.82709161454515,11.0409560575513,5.9961423156082,34.5628084333761,0.000977517106549364,"g8","0.5"
"var","2.5%",0.6,4.6378103425892,16.0320442326491,6.18263415563141,38.4075655194205,0.000977517106549364,"g8","0.5"
"var","2.5%",0.7,5.2572417646093,21.1972060575513,6.66084165750244,39.8019358466215,0.000977517106549364,"g8","0.5"
"var","2.5%",0.8,5.9471891610154,27.6769584707967,6.92427838904417,41.6826587367501,0.000977517106549364,"g8","0.5"
"var","2.5%",0.9,6.71308899224096,34.5292550632331,6.94576631995357,43.498884828629,0.000977517106549364,"g8","0.5"
"var","2.5%",1,7.20013428927633,41.526705189814,7.18112239296951,42.223350630804,0.000977517106549364,"g8","0.5"
"var","50%",0.1,0.71251451001955,0.997040242393695,3.06437675647605,9.14159297104106,0.000977517106549364,"g8","0.5"
"var","50%",0.2,1.68053471331256,3.01014317189027,4.51694378894795,17.7643644420516,0.000977517106549364,"g8","0.5"
"var","50%",0.3,2.67418132942326,6.05530751695381,5.67391165307307,25.010620475165,0.000977517106549364,"g8","0.5"
"var","50%",0.4,3.7704662871151,10.1202575146628,6.48706460395283,31.6289554122373,0.000977517106549364,"g8","0.5"
"var","50%",0.5,4.75229773796432,15.2270923066349,7.0834622052175,37.7430046432063,0.000977517106549364,"g8","0.5"
"var","50%",0.6,5.68188977730938,21.1963816593353,7.53408613605816,42.9300230442021,0.000977517106549364,"g8","0.5"
"var","50%",0.7,6.57468030226662,28.4423718345247,7.91473836143695,47.8460162359482,0.000977517106549364,"g8","0.5"
"var","50%",0.8,7.36877166956867,37.1793237949047,8.30661962365591,51.937586869196,0.000977517106549364,"g8","0.5"
"var","50%",0.9,8.11925470048265,46.3833661717986,8.50889216000733,54.5824641640701,0.000977517106549364,"g8","0.5"
"var","50%",1,8.79276255498534,56.8604494096713,8.73094366675831,57.4428973454301,0.000977517106549364,"g8","0.5"
"var","97.5%",0.1,0.882640551495296,1.25606184704912,3.52490442001924,9.79260898265671,0.000977517106549364,"g8","0.5"
"var","97.5%",0.2,1.99668026026393,3.61526881243127,5.30324449287482,18.9984479290765,0.000977517106549364,"g8","0.5"
"var","97.5%",0.3,3.42106549364614,7.77154928824536,6.74911811060453,26.5627452622877,0.000977517106549364,"g8","0.5"
"var","97.5%",0.4,4.70459242118768,12.9305796514159,7.73916027557582,34.8020368201292,0.000977517106549364,"g8","0.5"
"var","97.5%",0.5,5.50192789952193,18.4711456805963,8.66632274579209,42.6966650104243,0.000977517106549364,"g8","0.5"
"var","97.5%",0.6,6.97626008064516,26.7650121425953,9.23358198447428,48.4006549555535,0.000977517106549364,"g8","0.5"
"var","97.5%",0.7,7.95274308578476,35.5552036796264,9.9413026035939,53.3430794843597,0.000977517106549364,"g8","0.5"
"var","97.5%",0.8,8.75614005319068,44.3608171957096,10.2340086220064,60.833571603128,0.000977517106549364,"g8","0.5"
"var","97.5%",0.9,9.87581649884683,57.1448979859711,10.5579953071542,66.6983905094926,0.000977517106549364,"g8","0.5"
"var","97.5%",1,10.4981528124618,69.3387891006843,10.8672565419187,70.4025301130636,0.000977517106549364,"g8","0.5"
"mean","2.5%",0.1,0.2808349609375,0.313916015625,5.005224609375,9.2824462890625,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.2,0.53603515625,0.6615966796875,7.0076904296875,18.693994140625,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.3,0.72197265625,0.9875,8.009619140625,28.1546875,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.4,0.8875244140625,1.2895751953125,8.5900390625,37.5007568359375,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.5,1.04296875,1.6174072265625,9.065576171875,46.90947265625,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.6,1.1821044921875,1.977685546875,9.4153564453125,56.315869140625,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.7,1.2748291015625,2.301904296875,9.7023681640625,65.6708984375,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.8,1.3772705078125,2.608203125,9.8955810546875,75.065673828125,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.9,1.456591796875,2.9057861328125,10.059521484375,84.3609130859375,0.000977517106549364,"g8","0.6"
"mean","2.5%",1,1.55498046875,3.248876953125,10.198779296875,93.85576171875,0.000977517106549364,"g8","0.6"
"mean","50%",0.1,0.41455078125,0.45751953125,5.35546875,9.484375,0.000977517106549364,"g8","0.6"
"mean","50%",0.2,0.73193359375,0.919921875,7.50537109375,19.1201171875,0.000977517106549364,"g8","0.6"
"mean","50%",0.3,1.02587890625,1.42333984375,8.64599609375,28.49462890625,0.000977517106549364,"g8","0.6"
"mean","50%",0.4,1.24609375,1.9052734375,9.41943359375,38.04736328125,0.000977517106549364,"g8","0.6"
"mean","50%",0.5,1.45654296875,2.353515625,9.8779296875,47.55029296875,0.000977517106549364,"g8","0.6"
"mean","50%",0.6,1.64208984375,2.8076171875,10.287109375,57.10888671875,0.000977517106549364,"g8","0.6"
"mean","50%",0.7,1.79541015625,3.263671875,10.56396484375,66.703125,0.000977517106549364,"g8","0.6"
"mean","50%",0.8,1.92724609375,3.73486328125,10.78955078125,76.1318359375,0.000977517106549364,"g8","0.6"
"mean","50%",0.9,2.04443359375,4.19482421875,10.9951171875,85.7705078125,0.000977517106549364,"g8","0.6"
"mean","50%",1,2.15283203125,4.6494140625,11.13916015625,95.32568359375,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.1,0.5547607421875,0.6291748046875,5.7083740234375,9.7347412109375,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.2,0.9897705078125,1.2223876953125,8.006396484375,19.4596923828125,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.3,1.3563232421875,1.830859375,9.3024658203125,29.0595458984375,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.4,1.6442626953125,2.4552490234375,10.1082763671875,38.736181640625,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.5,1.8687744140625,3.0400390625,10.691748046875,48.4842529296875,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.6,2.1157958984375,3.6625732421875,11.079150390625,58.1017333984375,0.000977517106549364,"g8","0.6"
